account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,support_level,discount_level
47,175.61,24,1,0.145,0.2064,0,No,2.3,0.727,5.0,6.52,9.31,3.0,No,None,Low
33,187.19,25,9,0.582,0.0056,1,Yes,1.7,0.897,3.43,5.95,7.74,6.0,No,Low,High
3,57.2,1,63,0.185,0.0216,1,No,0.0,0.841,4.17,1.88,8.43,4.0,Yes,Low,Low
30,24.03,1,1,0.217,0.0,2,No,2.1,0.556,3.03,5.68,6.7,4.4,No,Low,Low
7,143.09,4,37,0.098,0.0128,1,No,0.7,0.599,3.58,3.52,7.87,2.8,No,Low,Low
39,278.09,1,72,0.131,0.1152,1,No,1.4,0.746,1.76,1.9,5.71,2.2,Yes,Low,Low
53,69.69,1,96,0.469,0.0328,0,No,2.2,0.848,4.7,1.0,9.59,5.9,Yes,None,High
57,136.94,1,0,0.238,0.24,1,No,5.5,0.571,3.93,6.87,7.46,3.8,No,Low,Mid
45,47.1,1,10,0.446,0.0816,2,No,1.9,0.763,4.17,5.17,7.56,5.8,No,Low,Mid
2,59.03,2,6,0.391,0.1888,0,No,5.7,0.846,4.66,6.67,9.03,5.4,No,None,Mid
49,55.61,1,40,0.145,0.0328,0,Yes,1.3,0.337,3.67,3.47,8.56,3.7,No,None,Low
35,75.51,9,32,0.088,0.004,0,No,2.7,0.663,4.62,4.6,9.61,3.2,No,None,Low
32,37.42,9,1,0.349,0.0392,1,Yes,4.5,0.729,4.16,6.75,8.36,5.2,No,Low,Mid
23,168.32,6,73,0.221,0.0248,0,No,2.8,0.943,3.45,2.48,8.37,3.5,Yes,None,Low
24,92.36,13,20,0.179,0.0904,1,No,2.3,0.306,3.0,5.2,7.03,3.7,No,Low,Low
24,95.55,13,1,0.523,0.0112,1,Yes,3.7,0.49,3.58,6.62,7.88,6.1,No,Low,High
44,51.41,34,8,0.259,0.0096,1,No,3.2,0.589,4.02,6.8,8.32,4.5,No,Low,Mid
18,20.97,5,6,0.093,0.012,1,No,4.3,0.623,4.1,6.3,8.39,3.5,No,Low,Low
6,59.81,4,15,0.292,0.0032,0,No,6.6,0.973,2.21,6.58,7.2,4.7,No,None,Mid
37,115.8,10,11,0.143,0.0616,3,No,4.5,0.528,3.98,6.28,6.77,3.3,No,Medium,Low
34,82.01,18,15,0.288,0.1032,1,No,3.7,0.482,4.28,6.08,8.27,4.5,No,Low,Mid
42,86.56,11,24,0.209,0.0024,0,Yes,2.5,0.892,4.52,5.0,9.51,3.9,No,None,Low
49,59.12,37,18,0.119,0.0088,0,Yes,3.2,0.885,3.69,6.4,8.66,3.5,No,None,Low
36,45.6,1,15,0.393,0.0928,0,No,1.0,0.319,4.07,4.62,8.76,5.5,No,None,Mid
54,115.59,41,46,0.458,0.0344,1,Yes,6.3,0.339,3.36,6.17,7.58,5.5,No,Low,High
9,90.36,1,16,0.401,0.0088,1,No,4.8,0.982,4.27,5.83,8.57,5.3,No,Low,Mid
28,40.44,15,5,0.346,0.0016,0,No,5.4,0.939,3.68,7.05,8.67,5.2,No,None,Mid
9,95.63,1,8,0.193,0.04,1,No,3.5,0.507,4.03,5.8,8.23,3.8,No,Low,Low
12,87.01,7,5,0.159,0.0088,0,No,1.7,0.691,4.27,5.55,9.24,3.6,No,None,Low
51,88.17,13,30,0.301,0.1968,3,No,0.0,0.896,3.16,3.93,5.5,4.6,No,Medium,Mid
60,85.24,16,21,0.375,0.0896,2,No,1.0,0.602,3.63,4.82,7.0,5.1,No,Low,Mid
59,68.82,1,7,0.146,0.0976,2,No,1.7,0.707,2.46,5.25,5.8,3.6,No,Low,Low
9,26.75,5,4,0.285,0.0752,0,No,0.2,0.721,5.0,5.03,9.75,4.8,No,None,Mid
44,105.12,12,7,0.125,0.0648,0,Yes,1.7,0.38,5.0,5.62,9.78,3.2,No,None,Low
38,97.9,10,36,0.157,0.1536,0,No,1.1,0.832,3.44,3.9,7.93,3.5,No,None,Low
59,58.62,1,30,0.256,0.096,3,No,1.9,0.744,3.18,4.17,5.86,4.4,No,Medium,Mid
56,42.27,43,81,0.246,0.0464,1,Yes,5.0,0.624,3.17,4.05,7.35,4.5,No,Low,Mid
24,49.98,13,3,0.205,0.016,2,No,0.0,0.688,3.56,5.28,7.17,4.1,No,Low,Low
48,114.21,25,18,0.259,0.0016,0,Yes,6.0,0.491,4.1,6.93,9.09,4.1,No,None,Mid
35,72.38,9,5,0.602,0.12,0,No,4.3,0.712,5.0,6.48,9.6,6.8,No,None,High
19,44.51,10,85,0.196,0.0576,0,Yes,2.2,0.597,4.43,1.82,9.24,4.1,Yes,None,Low
31,55.44,16,32,0.268,0.1416,1,No,1.8,0.526,3.37,4.53,7.23,4.5,No,Low,Mid
41,171.21,11,92,0.156,0.0552,1,No,0.0,0.838,2.2,1.0,6.35,3.1,Yes,Low,Low
58,20.66,1,46,0.182,0.0,0,No,5.2,0.778,5.0,4.47,10.0,4.2,No,None,Low
19,28.69,1,64,0.434,0.0912,0,No,5.7,0.144,3.67,3.73,8.37,5.9,Yes,None,Mid
4,102.22,1,134,0.376,0.0216,0,Yes,2.0,0.522,2.99,1.0,7.92,5.0,Yes,None,Mid
47,77.78,59,0,0.305,0.0168,0,Yes,3.9,0.827,3.4,7.97,8.34,4.7,No,None,Mid
55,13.54,42,68,0.439,0.0576,1,No,3.4,0.83,4.39,4.13,8.53,6.0,Yes,Low,Mid
9,72.42,3,36,0.273,0.0632,0,No,2.4,0.845,4.22,4.1,9.01,4.5,No,None,Mid
60,127.5,31,49,0.058,0.1192,1,No,4.0,0.555,4.57,4.92,8.51,2.6,No,Low,Low
19,18.37,1,17,0.314,0.0432,2,No,2.3,0.4,3.7,4.95,7.22,5.1,No,Low,Mid
33,56.58,1,7,0.061,0.0192,1,No,4.6,0.47,3.23,6.22,7.5,3.1,No,Low,Low
18,81.32,5,18,0.481,0.0408,0,No,1.4,0.582,4.13,4.73,8.99,5.9,No,None,High
26,60.51,14,23,0.088,0.1096,2,No,4.2,0.907,4.54,5.72,7.84,3.3,No,Low,Low
52,55.32,14,14,0.152,0.044,1,No,1.5,0.886,3.21,5.27,7.4,3.7,No,Low,Low
39,83.73,20,75,0.398,0.052,0,No,2.5,0.531,5.0,2.75,9.83,5.3,Yes,None,Mid
33,55.38,1,2,0.521,0.0552,0,No,3.0,0.373,2.92,5.93,7.74,6.3,No,None,High
14,77.45,8,103,0.165,0.0896,0,No,2.3,0.591,4.87,1.03,9.57,3.7,Yes,None,Low
52,61.19,14,11,0.387,0.0168,1,No,2.9,0.553,3.31,5.88,7.59,5.3,No,Low,Mid
34,251.41,1,9,0.323,0.152,0,No,0.8,0.534,4.54,4.85,9.03,3.8,No,None,Mid
23,43.93,1,63,0.271,0.0352,1,No,4.4,0.854,3.54,3.35,7.76,4.6,Yes,Low,Mid
32,28.18,1,75,0.346,0.1152,0,No,3.9,0.476,5.0,2.58,9.62,5.3,Yes,None,Mid
7,135.94,1,25,0.328,0.0496,0,No,0.1,0.55,3.63,3.82,8.46,4.5,No,None,Mid
39,30.61,10,10,0.214,0.056,1,No,4.1,0.579,3.88,6.2,8.03,4.3,No,Low,Low
12,67.84,1,20,0.207,0.048,0,No,1.8,0.792,4.68,4.63,9.52,4.0,No,None,Low
6,65.56,2,20,0.104,0.0944,0,No,1.9,0.214,3.24,4.7,7.93,3.3,No,None,Low
5,75.67,4,3,0.272,0.0064,0,No,4.1,0.795,4.52,6.35,9.5,4.4,No,None,Mid
3,98.36,1,10,0.147,0.008,0,No,6.5,0.611,4.49,6.7,9.46,3.4,No,None,Low
8,75.76,7,27,0.205,0.016,1,No,3.5,0.394,3.18,5.05,7.46,4.0,No,Low,Low
39,110.48,1,81,0.38,0.0496,1,Yes,8.1,0.888,2.92,3.68,7.09,5.0,Yes,Low,Mid
2,52.68,1,2,0.159,0.0032,0,No,6.0,0.455,3.12,6.93,8.11,3.8,No,None,Low
37,101.11,1,29,0.262,0.1624,1,No,0.0,0.494,3.21,3.58,7.0,4.2,No,Low,Mid
18,103.3,1,4,0.583,0.0056,2,No,0.0,0.449,3.6,4.83,7.25,6.5,No,Low,High
51,62.68,1,10,0.182,0.004,0,No,5.1,0.581,2.99,6.23,7.98,3.9,No,None,Low
7,62.19,2,1,0.27,0.0656,0,No,4.9,0.902,4.7,6.65,9.48,4.5,No,None,Mid
30,33.11,16,106,0.014,0.0672,1,No,4.3,0.641,3.04,1.97,7.15,2.9,Yes,Low,Low
42,114.04,11,18,0.187,0.1456,0,No,2.4,0.615,5.0,5.27,9.51,3.6,No,None,Low
32,161.41,9,54,0.401,0.0368,2,No,5.6,0.787,3.88,4.47,7.42,4.8,No,Low,Mid
2,64.24,2,18,0.31,0.0032,2,Yes,3.7,0.587,3.22,5.4,6.88,4.8,No,Low,Mid
1,88.46,1,21,0.396,0.0304,0,No,1.9,0.827,3.22,4.62,8.12,5.2,No,None,Mid
15,54.76,1,1,0.409,0.0368,0,No,4.4,0.897,5.0,6.45,9.88,5.5,No,None,Mid
22,35.99,6,38,0.259,0.0976,0,No,2.5,0.565,3.54,4.13,8.21,4.6,No,None,Mid
53,89.01,1,76,0.302,0.0904,1,No,0.0,0.799,3.66,1.23,7.69,4.6,Yes,Low,Mid
39,122.64,1,34,0.081,0.0936,0,No,4.5,0.797,3.99,4.83,8.68,2.8,No,None,Low
52,58.06,14,23,0.308,0.1192,1,Yes,3.2,0.656,3.13,5.38,7.07,4.8,No,Low,Mid
48,29.61,1,31,0.297,0.0704,2,No,4.1,0.642,2.84,4.85,6.27,4.9,No,Low,Mid
34,60.87,9,7,0.153,0.024,1,No,1.5,0.637,4.35,5.45,8.6,3.7,No,Low,Low
27,38.81,7,7,0.195,0.1192,1,No,2.2,0.393,4.39,5.62,8.33,4.1,No,Low,Low
55,65.25,1,39,0.532,0.0736,2,No,4.1,0.41,3.46,4.45,6.88,6.3,No,Low,High
50,80.28,13,62,0.097,0.06,1,No,4.1,0.679,2.48,3.7,6.61,3.2,Yes,Low,Low
51,91.98,13,17,0.221,0.0416,0,Yes,4.3,0.76,5.0,6.02,9.86,4.0,No,None,Low
21,33.39,1,2,0.186,0.1072,1,Yes,4.5,0.92,3.92,6.43,7.9,4.1,No,Low,Low
20,45.1,1,10,0.316,0.0216,1,No,2.3,0.413,4.71,5.3,8.97,4.9,No,Low,Mid
58,33.73,1,85,0.483,0.152,0,Yes,0.0,0.724,5.0,1.0,9.49,6.2,Yes,None,High
60,82.27,16,2,0.447,0.1144,2,Yes,2.8,0.399,3.51,6.37,6.8,5.6,No,Low,Mid
4,58.64,2,82,0.232,0.068,1,No,3.1,0.935,3.12,2.0,7.23,4.3,Yes,Low,Mid
59,58.39,45,6,0.238,0.0312,3,Yes,5.8,0.765,3.88,8.13,6.78,4.3,No,Medium,Mid
18,115.5,1,23,0.539,0.0632,0,Yes,4.9,0.702,3.69,5.52,8.48,6.1,No,None,High
57,121.15,1,21,0.452,0.032,0,No,2.6,0.565,3.0,4.85,7.89,5.4,No,None,High
34,62.51,1,42,0.517,0.136,1,No,3.4,0.77,3.97,4.07,7.85,6.2,Yes,Low,High
9,50.55,3,54,0.659,0.072,0,No,4.1,0.789,4.66,3.77,9.42,7.3,No,None,High
41,43.4,1,4,0.148,0.0384,0,No,2.0,0.69,4.88,5.5,9.75,3.8,No,None,Low
37,47.6,10,1,0.107,0.0,1,No,4.3,0.919,5.0,6.72,9.33,3.5,No,Low,Low
40,32.74,1,18,0.11,0.1232,1,No,0.0,0.857,3.7,4.13,7.62,3.6,No,Low,Low
37,220.93,19,5,0.436,0.0272,1,No,6.3,0.55,3.57,7.48,7.81,4.7,No,Low,Mid
41,143.89,31,36,0.248,0.02,1,Yes,1.1,0.738,5.0,4.6,9.27,3.9,No,Low,Mid
38,63.6,1,14,0.271,0.004,1,No,2.7,0.539,2.51,5.23,6.83,4.5,No,Low,Mid
56,50.94,1,7,0.117,0.0208,0,Yes,3.9,0.455,3.14,5.98,8.07,3.5,No,None,Low
10,93.52,1,22,0.122,0.0024,0,No,5.5,0.802,4.77,5.77,9.76,3.3,No,None,Low
39,99.85,10,23,0.201,0.0208,2,Yes,0.7,0.828,1.83,4.42,5.43,3.8,No,Low,Low
53,86.79,1,1,0.184,0.0872,1,No,2.6,0.31,3.38,5.85,7.42,3.8,No,Low,Low
47,117.25,12,23,0.058,0.1032,2,Yes,3.2,0.471,2.28,5.32,5.6,2.7,No,Low,Low
13,125.11,1,33,0.12,0.0544,0,No,4.9,0.483,4.94,5.02,9.76,3.1,No,None,Low
37,74.09,10,71,0.135,0.1672,2,No,3.1,0.613,5.0,2.82,8.11,3.5,Yes,Low,Low
7,310.52,1,28,0.181,0.0568,3,No,2.6,0.558,3.17,4.5,5.98,2.4,No,Medium,Low
6,30.72,1,9,0.34,0.0928,1,No,3.5,0.533,2.8,5.75,6.82,5.2,No,Low,Mid
19,31.29,5,14,0.255,0.1552,0,No,2.4,0.794,4.53,5.27,9.01,4.6,No,None,Mid
47,74.37,1,69,0.205,0.0576,0,No,2.9,0.444,4.38,2.55,9.19,4.0,Yes,None,Low
25,38.12,1,27,0.27,0.0224,0,No,7.2,0.235,2.22,6.08,7.15,4.7,No,None,Mid
10,87.28,6,7,0.073,0.0032,1,No,1.9,0.628,4.17,5.48,8.49,3.0,No,Low,Low
22,48.91,1,18,0.09,0.284,1,No,0.1,0.54,5.0,4.17,8.39,3.3,No,Low,Low
39,73.74,40,10,0.183,0.1336,1,Yes,5.6,0.377,3.44,7.7,7.33,3.8,No,Low,Low
27,26.81,1,41,0.095,0.0216,0,No,5.0,0.59,3.86,4.65,8.79,3.5,No,None,Low
23,42.73,1,29,0.134,0.0128,0,No,1.5,0.814,3.91,4.08,8.87,3.7,No,None,Low
18,67.29,5,25,0.603,0.1632,1,No,2.1,0.72,4.45,4.62,8.24,6.8,No,Low,High
50,48.9,26,9,0.044,0.0624,0,No,2.3,0.492,3.82,6.18,8.61,3.0,No,None,Low
46,41.64,1,21,0.347,0.0576,1,No,3.5,0.867,4.22,5.15,8.36,5.2,No,Low,Mid
2,26.76,1,35,0.118,0.236,2,Yes,3.8,0.611,3.33,4.55,6.21,3.7,No,Low,Low
32,19.99,1,21,0.458,0.0104,0,No,5.8,0.55,4.13,5.92,9.1,6.1,No,None,High
10,152.55,6,48,0.183,0.0472,1,No,0.3,0.642,4.85,2.9,9.03,3.4,No,Low,Low
26,180.26,1,5,0.103,0.0328,0,No,0.0,0.524,4.33,4.78,9.22,2.6,No,None,Low
55,94.6,1,18,0.332,0.0328,1,No,5.1,0.68,4.68,5.83,8.9,4.8,No,Low,Mid
53,111.09,14,140,0.41,0.1136,0,No,4.3,0.855,4.9,1.9,9.52,5.2,Yes,None,Mid
59,37.24,30,20,0.253,0.1344,3,Yes,3.9,0.515,2.73,6.3,5.28,4.5,No,Medium,Mid
32,60.27,9,60,0.129,0.076,0,No,2.9,0.978,4.41,3.27,9.16,3.5,No,None,Low
31,108.03,1,9,0.316,0.1368,1,Yes,0.0,0.245,4.35,4.58,8.23,4.6,No,Low,Mid
10,56.9,6,10,0.203,0.0992,1,No,0.0,0.924,4.39,4.7,8.39,4.1,No,Low,Low
50,35.1,1,5,0.054,0.0416,0,Yes,4.6,0.516,4.09,6.32,8.95,3.2,No,None,Low
33,61.43,25,22,0.399,0.0496,2,No,3.4,0.881,4.05,5.87,7.55,5.4,No,Low,Mid
36,60.77,19,17,0.264,0.0272,0,Yes,0.9,0.405,4.7,5.08,9.61,4.5,No,None,Mid
50,25.69,13,39,0.226,0.0832,1,No,3.7,0.77,3.76,4.72,7.82,4.4,No,Low,Low
11,79.26,1,24,0.181,0.0696,2,No,6.5,0.748,4.25,6.0,7.68,3.8,No,Low,Low
33,45.3,9,2,0.56,0.056,0,No,1.9,0.373,4.74,5.83,9.55,6.6,No,None,High
58,53.11,15,13,0.131,0.0056,0,No,2.6,0.215,4.98,5.72,9.96,3.6,No,None,Low
28,194.62,8,68,0.357,0.0552,0,No,4.9,0.806,3.59,3.5,8.41,4.3,Yes,None,Mid
14,155.93,1,26,0.213,0.0864,0,No,4.4,0.396,4.05,5.2,8.76,3.6,No,None,Low
20,54.31,1,89,0.09,0.1296,0,No,0.4,0.444,3.85,1.0,8.42,3.3,Yes,None,Low
40,74.7,11,2,0.297,0.0568,1,No,3.6,0.578,4.37,6.47,8.51,4.6,No,Low,Mid
12,107.12,7,28,0.285,0.0344,1,No,1.7,0.251,4.86,4.4,9.08,4.4,No,Low,Mid
33,79.1,1,23,0.341,0.064,1,No,4.0,0.754,3.18,5.22,7.3,4.9,No,Low,Mid
7,206.04,2,14,0.13,0.1128,2,No,3.4,0.774,3.37,5.5,6.66,2.7,No,Low,Low
22,27.11,6,5,0.167,0.004,0,Yes,2.2,0.764,4.17,5.68,9.16,4.0,No,None,Low
16,91.1,5,17,0.093,0.0848,1,No,6.6,0.702,3.79,6.52,7.84,3.1,No,Low,Low
17,77.63,9,9,0.088,0.024,0,No,0.2,0.916,4.1,4.92,9.02,3.2,No,None,Low
31,35.2,16,45,0.397,0.0024,0,Yes,1.2,0.472,4.77,3.68,9.76,5.6,No,None,Mid
3,80.29,1,9,0.122,0.136,0,No,0.0,0.676,4.7,4.58,9.25,3.4,No,None,Low
57,43.41,29,20,0.319,0.0904,1,Yes,3.8,0.205,3.87,6.23,7.9,5.0,No,Low,Mid
23,22.46,6,11,0.605,0.0432,1,No,5.0,0.945,3.47,6.32,7.66,7.1,No,Low,High
3,102.03,1,13,0.109,0.0048,0,No,3.5,0.494,3.29,5.55,8.27,3.2,No,None,Low
60,160.27,1,41,0.393,0.0408,0,No,7.3,0.435,5.0,5.42,9.86,4.8,No,None,Mid
37,37.73,1,1,0.394,0.0512,0,Yes,1.7,0.456,4.41,5.55,9.24,5.5,No,None,Mid
60,79.5,16,11,0.32,0.0048,1,No,3.6,0.566,3.47,6.18,7.79,4.8,No,Low,Mid
9,34.03,7,38,0.322,0.0064,0,No,4.6,0.456,3.9,4.87,8.88,5.0,No,None,Mid
47,33.13,1,106,0.228,0.012,0,No,0.3,0.541,3.4,1.0,8.36,4.4,Yes,None,Mid
26,119.74,14,92,0.279,0.0528,1,No,6.4,0.601,3.29,3.0,7.45,4.2,Yes,Low,Mid
25,61.18,7,10,0.05,0.0664,0,No,4.2,0.673,5.0,6.13,9.78,3.0,No,None,Low
19,166.72,5,29,0.266,0.0248,2,No,5.8,0.475,4.13,5.65,7.71,3.9,No,Low,Mid
37,81.89,1,112,0.349,0.0592,0,No,1.9,0.345,4.89,1.0,9.69,5.0,Yes,None,Mid
38,65.01,1,14,0.355,0.0856,0,No,3.2,0.639,4.16,5.4,8.87,5.1,No,None,Mid
49,69.2,13,30,0.208,0.0528,1,No,3.6,0.739,4.33,5.13,8.49,4.0,No,Low,Low
7,273.88,1,15,0.498,0.1,0,No,2.2,0.907,4.39,5.02,9.06,4.8,No,None,High
16,120.75,1,17,0.356,0.0312,0,No,1.9,0.53,2.98,4.82,7.88,4.8,No,None,Mid
48,54.02,37,26,0.355,0.1808,0,Yes,1.7,0.726,3.54,5.5,7.94,5.2,No,None,Mid
57,60.4,43,14,0.449,0.0968,1,Yes,0.5,0.242,3.57,5.9,7.58,5.8,No,Low,Mid
54,43.59,14,10,0.16,0.1304,2,No,4.1,0.559,4.12,6.33,7.35,3.9,No,Low,Low
6,49.89,1,1,0.247,0.2016,2,No,3.2,0.385,2.58,6.05,5.57,4.4,No,Low,Mid
40,142.6,1,51,0.255,0.0008,3,No,4.3,0.094,3.24,3.92,6.24,3.9,Yes,Medium,Mid
18,81.57,1,47,0.083,0.2056,0,No,0.0,0.681,3.69,2.68,8.0,3.1,Yes,None,Low
60,33.89,1,52,0.371,0.0136,2,No,2.2,0.686,4.05,3.17,7.67,5.4,Yes,Low,Mid
27,60.79,1,38,0.153,0.0696,1,No,3.5,0.317,5.0,4.3,9.1,3.7,No,Low,Low
27,136.93,7,63,0.3,0.0424,3,Yes,1.2,0.626,3.5,2.48,6.36,4.3,Yes,Medium,Mid
11,106.51,3,30,0.42,0.0224,0,No,0.0,0.538,4.4,3.6,9.33,5.3,No,None,Mid
44,116.31,12,3,0.508,0.0184,0,No,2.4,0.473,3.09,6.05,8.03,5.9,No,None,High
17,58.94,1,9,0.137,0.088,2,No,6.0,0.581,4.46,6.58,7.83,3.6,No,Low,Low
5,91.56,2,34,0.223,0.1168,1,No,1.9,0.723,3.49,4.0,7.43,4.0,No,Low,Low
40,134.35,21,19,0.347,0.0008,0,No,1.4,0.778,3.82,5.22,8.82,4.6,No,None,Mid
53,53.31,1,33,0.287,0.0416,1,No,2.7,0.719,3.45,4.28,7.64,4.7,No,Low,Mid
47,65.96,12,14,0.556,0.1272,0,Yes,1.0,0.425,3.18,5.03,7.76,6.5,No,None,High
39,203.18,10,6,0.295,0.036,1,No,4.1,0.806,4.47,6.4,8.68,3.8,No,Low,Mid
54,33.98,28,11,0.413,0.1536,1,Yes,3.3,0.77,4.56,6.48,8.38,5.7,No,Low,Mid
32,547.93,9,18,0.301,0.0024,0,No,1.5,0.788,4.19,4.9,9.18,2.1,No,None,Mid
31,49.99,8,34,0.338,0.0688,1,No,3.8,0.624,2.69,4.83,6.79,5.1,No,Low,Mid
30,33.43,16,7,0.276,0.1048,0,No,5.7,0.91,5.0,7.08,9.65,4.7,No,None,Mid
18,181.42,1,44,0.135,0.0064,1,No,2.1,0.513,3.29,3.53,7.6,2.9,No,Low,Low
38,41.2,20,33,0.227,0.008,1,No,5.4,0.414,3.1,5.82,7.41,4.3,No,Low,Mid
3,90.82,1,22,0.226,0.0944,0,Yes,3.5,0.827,5.0,5.1,9.69,4.0,No,None,Low
49,117.02,13,76,0.182,0.0208,1,No,4.9,0.615,4.45,3.27,8.71,3.6,No,Low,Low
50,95.34,26,22,0.192,0.1248,2,No,3.9,0.83,4.54,6.07,7.79,3.8,No,Low,Low
8,124.11,1,35,0.19,0.176,1,No,0.9,0.685,2.28,3.58,6.03,3.6,Yes,Low,Low
55,59.23,14,38,0.447,0.0152,0,No,0.0,0.495,2.69,3.57,7.64,5.8,No,None,Mid
30,94.96,16,6,0.52,0.044,0,No,0.7,0.943,5.0,5.47,9.85,6.1,No,None,High
20,63.03,6,50,0.281,0.0168,0,No,1.6,0.58,3.04,3.23,7.98,4.6,No,None,Mid
16,31.81,9,36,0.252,0.1104,1,Yes,6.1,0.369,5.0,5.53,8.97,4.6,No,Low,Mid
56,158.47,29,40,0.163,0.1,1,No,0.6,0.824,3.74,4.17,7.74,3.2,No,Low,Low
20,39.19,11,5,0.178,0.02,1,No,1.8,0.772,4.66,5.72,8.93,4.0,No,Low,Low
22,31.05,6,11,0.04,0.1384,1,No,5.3,0.658,3.76,6.42,7.63,3.1,No,Low,Low
58,48.71,30,14,0.206,0.0008,0,Yes,3.6,0.578,4.41,6.5,9.41,4.1,No,None,Low
10,31.37,1,31,0.182,0.1288,1,No,4.3,0.369,4.64,4.92,8.54,4.1,No,Low,Low
22,94.43,12,64,0.475,0.0232,0,No,0.0,0.45,4.59,2.2,9.51,5.8,Yes,None,High
60,20.81,1,35,0.315,0.1312,1,No,2.5,0.663,4.01,4.12,7.91,5.1,No,Low,Mid
38,54.17,10,8,0.476,0.0632,1,No,3.6,0.687,3.77,6.13,7.89,6.0,No,Low,High
37,47.97,1,26,0.306,0.0184,1,No,6.4,0.687,4.16,5.87,8.43,4.9,No,Low,Mid
21,145.25,6,32,0.381,0.0408,2,No,4.1,0.821,3.81,4.97,7.34,4.8,No,Low,Mid
8,39.5,3,14,0.468,0.0912,2,No,4.0,0.394,3.88,5.73,7.24,6.0,No,Low,High
3,60.81,1,2,0.113,0.0176,0,No,1.9,0.258,4.61,5.57,9.55,3.4,No,None,Low
28,206.24,15,17,0.065,0.0272,2,No,3.8,0.093,4.06,5.92,7.64,2.2,No,Low,Low
51,35.97,1,40,0.474,0.0544,2,No,1.1,0.75,3.41,3.4,6.9,6.1,Yes,Low,High
26,54.37,14,38,0.136,0.0768,1,No,4.6,0.672,4.25,5.1,8.33,3.6,No,Low,Low
43,78.04,33,46,0.26,0.0568,1,Yes,3.0,0.719,4.35,4.8,8.49,4.4,No,Low,Mid
59,79.09,15,13,0.632,0.1256,0,No,5.7,0.632,3.38,6.75,7.96,6.9,No,None,High
5,80.12,3,2,0.238,0.14,0,No,5.1,0.843,5.0,6.7,9.53,4.2,No,None,Mid
31,142.12,16,90,0.326,0.0088,2,No,3.0,0.291,3.93,2.03,7.57,4.4,Yes,Low,Mid
20,39.09,1,11,0.12,0.192,2,No,3.4,0.548,3.26,5.62,6.29,3.6,No,Low,Low
48,97.18,13,19,0.136,0.276,4,No,0.0,0.403,4.02,4.48,5.43,3.4,No,Medium,Low
8,24.43,3,36,0.128,0.1088,0,No,6.1,0.674,4.69,5.33,9.33,3.7,No,None,Low
56,121.36,29,70,0.453,0.0552,1,No,2.9,0.441,4.62,3.43,8.77,5.4,No,Low,High
22,66.67,12,0,0.057,0.0624,1,No,3.1,0.66,4.56,6.43,8.69,3.0,No,Low,Low
57,79.21,1,22,0.282,0.1816,2,No,1.8,0.714,4.05,4.53,7.11,4.5,No,Low,Mid
40,53.66,1,34,0.201,0.0544,0,Yes,0.8,0.716,3.95,3.6,8.77,4.1,No,None,Low
26,32.12,1,6,0.077,0.0864,1,No,0.0,0.864,4.03,4.73,8.08,3.3,No,Low,Low
52,299.15,1,29,0.132,0.0032,0,No,2.2,0.774,3.13,4.32,8.12,2.1,No,None,Low
14,294.45,4,39,0.056,0.0096,0,No,5.9,0.841,2.85,5.15,7.82,1.6,No,None,Low
51,91.33,1,28,0.214,0.0672,1,No,4.7,0.562,3.24,5.2,7.35,4.0,No,Low,Low
13,49.43,7,18,0.38,0.1672,2,No,4.2,0.863,3.54,5.73,6.65,5.4,No,Low,Mid
11,89.16,1,31,0.488,0.0856,2,No,2.6,0.497,4.0,4.35,7.38,5.9,No,Low,High
27,242.91,7,40,0.368,0.0152,1,Yes,4.0,0.531,3.82,4.57,8.1,4.1,No,Low,Mid
13,127.45,1,12,0.176,0.0424,1,No,3.9,0.237,4.74,5.73,8.93,3.5,No,Low,Low
19,47.65,10,60,0.333,0.0568,1,No,3.4,0.877,3.94,3.47,8.08,5.0,No,Low,Mid
14,17.8,4,1,0.311,0.0672,0,No,3.3,0.761,4.76,6.18,9.54,5.1,No,None,Mid
14,57.65,8,60,0.178,0.0728,1,No,4.9,0.46,4.21,3.9,8.3,3.9,No,Low,Low
7,54.53,2,29,0.28,0.0288,1,No,4.2,0.184,2.87,5.02,7.11,4.6,No,Low,Mid
56,87.38,29,1,0.106,0.028,0,Yes,5.2,0.637,5.0,7.65,9.91,3.2,No,None,Low
15,52.34,12,14,0.67,0.0864,0,No,5.7,0.53,3.89,6.6,8.6,7.4,No,None,High
30,59.15,1,3,0.559,0.1208,0,No,6.9,0.656,4.74,7.18,9.34,6.6,No,None,High
17,181.24,1,14,0.277,0.0104,0,No,4.1,0.423,5.0,5.7,9.97,3.9,No,None,Mid
18,194.27,10,2,0.174,0.0112,0,No,4.4,0.249,3.54,6.7,8.5,3.1,No,None,Low
32,79.87,9,67,0.135,0.1712,0,Yes,6.0,0.673,5.0,3.95,9.43,3.5,No,None,Low
19,23.26,5,15,0.318,0.008,0,No,0.9,0.839,3.42,4.72,8.39,5.1,No,None,Mid
58,76.46,30,95,0.255,0.0552,1,No,4.3,0.541,3.41,2.68,7.56,4.3,Yes,Low,Mid
26,196.48,1,108,0.186,0.0344,0,No,4.2,0.546,5.0,1.43,9.89,3.1,Yes,None,Low
